# MANIFEST. One row per authored file: which tree, path, bytes, SHA-256.
#
# SIGN THIS FILE, NOT THE CORPUS. One signature over a list of digests covers
# every byte the list names, and it stays one deliberate act by a person.
# Signing every file separately multiplies attestations without adding
# information, and turns a human attestation into a build step.
#
# Then anchor the signature: `ots stamp manifest.tsv.asc`. The signature says
# who and the anchor says when, and neither answers the other's question.
#
# KEEP THIS FILE PRIVATE WHILE THE WORK IS HELD. The anchor is over a digest and
# discloses nothing; this file names paths and therefore does.
#
# tree	path	bytes	sha256
anchor_sift	deps/mmgr/test/unit/fractio/test_fractio/unity_runner.c	3425	beaba1d67fadecfb51b5ca4263c454abe4d0ef43cd507a59ce2cd2be16a255f8
anchor_sift	deps/mmgr/test/unit/impensa_ancorae_acus/CMakeLists.txt	215	ac2b4c1138789ac935c74c133be426fd99831b2934dcc691812ce0f10f0d721d
anchor_sift	deps/mmgr/test/unit/impensa_ancorae_acus/test_impensa_ancorae_acus/CMakeLists.txt	213	daede4190cf8d038a6689b03e98c7df3b0ae6ef665677477ede9dcfa75b6e46f
anchor_sift	deps/mmgr/test/unit/impensa_ancorae_acus/test_impensa_ancorae_acus/test_impensa_ancorae_acus.c	1886	bad5c95a021223596d34ccf248eb2730fc9ce77cee6e382bc6b206541c264957
anchor_sift	deps/mmgr/test/unit/impensa_ancorae_acus/test_impensa_ancorae_acus/unity_runner.c	2399	99245d502732da90f6e3df52880f48501f7c4bb853e67dd2b1f75c03a3d6f0e4
anchor_sift	deps/mmgr/test/unit/locus_carcerum/CMakeLists.txt	209	41076006f6bf9c01652ae7065e052903fbbfbc062cf9274df1013b518615a09b
anchor_sift	deps/mmgr/test/unit/locus_carcerum/test_locus_carcerum/CMakeLists.txt	207	c6c0688b3814c381b1d7de6e3eabf16a021511c513fd90c553a077e158fd1899
anchor_sift	deps/mmgr/test/unit/locus_carcerum/test_locus_carcerum/test_locus_carcerum.c	13907	635a9c3633b291d11ff97fa750a4dd77aec24c253b8a6ff2ef4f0fa0f8758bd6
anchor_sift	deps/mmgr/test/unit/locus_carcerum/test_locus_carcerum/unity_runner.c	7169	20e7bef203842a7846df6d54bc2705e57add99aaa04c4ebd52635e254d540f89
anchor_sift	deps/mmgr/test/unit/memoria_anularis/CMakeLists.txt	203	52b1c9e07337b5c64cfb31fd800bbdb8bb43126dde171acb1615e2669bb4367a
anchor_sift	deps/mmgr/test/unit/memoria_anularis/test_anularis/CMakeLists.txt	31	44ed9bf3c417942d9e83c32e35be1c9aa7305250f5b254268690914e40df6e21
anchor_sift	deps/mmgr/test/unit/memoria_anularis/test_anularis/test_anularis.c	10401	9eb3adc1cdbbaa351aa640a01c5bcb0ffb9c682513d7970f6aba92ca2a2fc24d
anchor_sift	deps/mmgr/test/unit/memoria_anularis/test_anularis/unity_runner.c	3924	b414a62781442056e8671acfb2df04fe3cf92514b59cc0b559a45f3c2041176a
anchor_sift	deps/mmgr/test/unit/memoria_externa/CMakeLists.txt	41	fb93dddc866bb81c03dcb1af4f71631b3f816da86bd08039dd2c438f648258a6
anchor_sift	deps/mmgr/test/unit/memoria_externa/test_memoria_externa/CMakeLists.txt	226	fc8474988f83af19e9004cb1468771d7a82b377cf7099e9d16b3c864a73cc3e8
anchor_sift	deps/mmgr/test/unit/memoria_externa/test_memoria_externa/test_memoria_externa.c	18001	80bdfb0f41087310e429eda4c739a81e9a682bf51bedf4d01568a82981ce8377
anchor_sift	deps/mmgr/test/unit/memoria_externa/test_memoria_externa/unity_runner.c	5156	c11c4f5535bc9eb3a63e033b43c82f7ef2accd5a09d4acc401c82c9e9761381c
anchor_sift	deps/mmgr/test/unit/memoria_operor/CMakeLists.txt	209	b59afbafdd4c2ef3766269099955c21872cbb1d27939a9e881175faf869dc7bd
anchor_sift	deps/mmgr/test/unit/memoria_operor/test_memoria_operor/CMakeLists.txt	38	bac51e684627d2bef308c40fcb7ebf7198d5e5ed10e455ecb99804fc0a1ec164
anchor_sift	deps/mmgr/test/unit/memoria_operor/test_memoria_operor/test_memoria_operor.c	8576	50b4ae3221a6fb9eab072e0c27274d93fa1ac28cd5602e651fde188fd3a78fa6
anchor_sift	deps/mmgr/test/unit/memoria_operor/test_memoria_operor/unity_runner.c	5182	5f89dfb61f1d9bdbb998fa0af8d18aa7cb11949c88bb9aa51fc3741d9dabe646
anchor_sift	deps/mmgr/test/unit/memoriam_praetereo/CMakeLists.txt	213	dc276851fe08159db69de1ab21f6415ef3a08978a707edbc873608d38d8f96c8
anchor_sift	deps/mmgr/test/unit/memoriam_praetereo/test_memoriam_praetereo/CMakeLists.txt	226	c3fbb003fffc0fec2e1928058b5036f4c1af5de3fbf765b31949bcce8afb4d55
anchor_sift	deps/mmgr/test/unit/memoriam_praetereo/test_memoriam_praetereo/test_memoriam_praetereo.c	8981	b18fbd9ffb4d46b693fd6c244d50872b1a73f4cf3c0636ce571b4200e8050c00
anchor_sift	deps/mmgr/test/unit/memoriam_praetereo/test_memoriam_praetereo/unity_runner.c	3396	49085a158eae873d46d1369af0072539d3b3beb05b7bad5b8d9c9370ea084f68
anchor_sift	deps/mmgr/test/unit/mmgr/CMakeLists.txt	30	deddd50a2f99f58a26157983fc1dc861fa1f90f576650a747cbb1d17d3135ed2
anchor_sift	deps/mmgr/test/unit/mmgr/test_mmgr/CMakeLists.txt	28	7fcc532e3b414f797b1df56af5c126fe650d0528004e4eb934814b1c8251e0c6
anchor_sift	deps/mmgr/test/unit/mmgr/test_mmgr/test_mmgr.c	2253	78fa0e8fb515a231d7b2e976b382166834e363025ced1f84f3a6d85dcacc7320
anchor_sift	deps/mmgr/test/unit/mmgr/test_mmgr/unity_runner.c	2486	40c2fdc89dfd83b4a92707ceeee9a3ad469ff8e716f25f0576f4e9e0a7b0d077
anchor_sift	deps/mmgr/test/unit/numeros_scribo/CMakeLists.txt	40	e5dc280bcfc58ce385bf8801530e76fd0c04fd52703dadefc9352a3637df7a5f
anchor_sift	deps/mmgr/test/unit/numeros_scribo/test_numeros_scribo/CMakeLists.txt	38	4b96ca94381d9a2a69cbbbf7f0ed0fe42f0bdf54272aed3611a4a2ba7e29b972
anchor_sift	deps/mmgr/test/unit/numeros_scribo/test_numeros_scribo/test_numeros_scribo.c	17794	5afeba389ee8c53c75de0e3c2b2555c0358112648bfab786a7d89f6d9242ae65
anchor_sift	deps/mmgr/test/unit/numeros_scribo/test_numeros_scribo/unity_runner.c	7320	13a78dc952e24ba6a71e7f244b7974349b69fdbc81be3b851f2a7e46204146a8
anchor_sift	deps/mmgr/test/unit/octetus_introitus_exitus/CMakeLists.txt	219	ff91c808be763797abd77f48989cfbedd640e9010a2c03359633169efcfd20e7
anchor_sift	deps/mmgr/test/unit/octetus_introitus_exitus/test_octetus_introitus_exitus/CMakeLists.txt	217	283ba746d1d49a31519f725476b4a95f172f5a46613b03533f64c3656366b996
anchor_sift	deps/mmgr/test/unit/octetus_introitus_exitus/test_octetus_introitus_exitus/test_octetus_introitus_exitus.c	12339	b97e2a5dbce4cc5440a85e910f98c2ebc3beda6c0398d3792145082c0f366346
anchor_sift	deps/mmgr/test/unit/octetus_introitus_exitus/test_octetus_introitus_exitus/unity_runner.c	5447	ad7dca259264344756f5a62c8d9f54ce27301c4d01bc6c729521827f674c153d
anchor_sift	deps/mmgr/test/unit/pow5/CMakeLists.txt	199	a77f2150e7d9acc4a5c360a884e26d2c86b75d72293c422745596c02c39c4cfe
anchor_sift	deps/mmgr/test/unit/pow5/test_pow5/CMakeLists.txt	197	109151ddfa9e213a02cc63af0ce108d37977d1471ce855129689564cf7cd3945
anchor_sift	deps/mmgr/test/unit/pow5/test_pow5/test_pow5.c	10361	47275e27c10768bb816e5a06f8282e28842d8c930e91d7954645e8ab2dba6083
anchor_sift	deps/mmgr/test/unit/pow5/test_pow5/unity_runner.c	2538	020851a555c6f04c627036fabab4beed1f3b44b73fbca7f450b738087c7415a2
anchor_sift	deps/mmgr/test/unit/proximus_operor/CMakeLists.txt	41	709d4b55984e746e7ff1bf900e32d7bef5a4139d73ca283a34c8b060216f00a7
anchor_sift	deps/mmgr/test/unit/proximus_operor/test_proximus_operor/CMakeLists.txt	39	4eb0dd0bbb1a32bead69b78f1fab7282ba14de62c967bb4b682bb9badaaafc6d
anchor_sift	deps/mmgr/test/unit/proximus_operor/test_proximus_operor/test_proximus_operor.c	5246	71f0fb19f85114f23b751d9a4b2dc648762ce31b1c0e0313ee3f977981f91b18
anchor_sift	deps/mmgr/test/unit/proximus_operor/test_proximus_operor/unity_runner.c	3448	f68ec4679a46822293dfbef3881ea9df1597243f567e41d59811dbb6efe6f193
anchor_sift	deps/mmgr/test/unit/spatium/CMakeLists.txt	201	a6143d9eaa11a1fe418197a902613754a475b4c90a76861290de2ce615cd245e
anchor_sift	deps/mmgr/test/unit/spatium/test_spatium/CMakeLists.txt	29	ec2fb5ee8d336a1868eabadd70f7d04cb9d5c4fc6493b52fb2aff81a3e51e57d
anchor_sift	deps/mmgr/test/unit/spatium/test_spatium/test_spatium.c	6072	6fdfe501db5471c2dcf9fec04bfe449f834d7655f5c669b3f3fd1b804ef9598e
anchor_sift	deps/mmgr/test/unit/spatium/test_spatium/unity_runner.c	3252	6acacbf36248ad4b5324bcc6a48c81173fed3f3dea2e8d2af91c02ed067af89d
anchor_sift	deps/mmgr/test/unit/transformo/CMakeLists.txt	46	cbf4d5c06c9c5b938c991659ddf4496edb9469c218ff7066a403e07d78b7e71d
anchor_sift	deps/mmgr/test/unit/transformo/test_transformo_internals/CMakeLists.txt	43	e120a362977bc00bf0fa26f5de002fd4cb83d64437c1c4564834beb75fbb6d9e
anchor_sift	deps/mmgr/test/unit/transformo/test_transformo_internals/test_transformo_internals.c	5954	70781272cdf20f58024f4b997453ec7cedf412593860a9f83b05abc4ef3a66b5
anchor_sift	deps/mmgr/test/unit/transformo/test_transformo_internals/unity_runner.c	3707	2c542099c46c9dee02083ef97868c357ff836e425755c63bb87aa8d723288a43
anchor_sift	deps/mmgr/test/unit/verba_scribo/CMakeLists.txt	207	88f3c97a1b05e3b539f518c1c6947717321031aa5b59752bed2206567bc43204
anchor_sift	deps/mmgr/test/unit/verba_scribo/test_verba_scribo/CMakeLists.txt	36	64d20dbb6902e9773cb47d763ecebf0a89c9380afa976928ceb55cfce0c405bb
anchor_sift	deps/mmgr/test/unit/verba_scribo/test_verba_scribo/test_verba_scribo.c	24934	5697e4573d702168eea5c91f8feb6a5ef50d83692b53bab182f93a913c714a64
anchor_sift	deps/mmgr/test/unit/verba_scribo/test_verba_scribo/unity_runner.c	10881	8174ea77483366686ae43cc9edcb55a11b4d17abd5a227cf78c3cb1a238e3e43
anchor_sift	deps/mmgr/test/unit/verbum_scrutor/CMakeLists.txt	40	9ec4916fe72ea362c84cb8da876015fe683b7ce33aa937bae61cdcf9c42a0b93
anchor_sift	deps/mmgr/test/unit/verbum_scrutor/test_verbum_scrutor/CMakeLists.txt	207	9659be210a0457a07dc23e3ad9d28990531f6cffce0a8649be1bb65fd482cd6e
anchor_sift	deps/mmgr/test/unit/verbum_scrutor/test_verbum_scrutor/test_verbum_scrutor.c	20897	57d172c5754de693e1952ff710b0ca84b0b7b2cd75be8a90104533dd93d0f789
anchor_sift	deps/mmgr/test/unit/verbum_scrutor/test_verbum_scrutor/unity_runner.c	7723	14275012024f264ec8e752f15567a6ee98a8e0f1133abbff4a5348341d493fe4
anchor_sift	deps/mmgr/test/vectors/MANIFEST.json	3506	c44429aa66431bf4da9fa3ebb5c4d402ed5864846d5d15d4ad47a8b50d21598e
anchor_sift	deps/mmgr/test/vectors/nist_cavp_bit_sha256longmsg.rsp	3362496	cc30f53dc4972ac3d83b47e6af94d43846f7c462a1b1d56a525fdbb0011d8f89
anchor_sift	deps/mmgr/test/vectors/nist_cavp_bit_sha256shortmsg.rsp	78481	cd7c34c7d275b4cf79e8e8f13f12bdf38430ed3533365bfac5f450a92204df71
anchor_sift	deps/mmgr/test/vectors/nist_cavp_hmac_sha256.rsp	107121	12fd17357f7f8920e5c63faf9668379d81f77f6a64ddc637f31e71a3b0ec49f3
anchor_sift	deps/mmgr/test/vectors/nist_cavp_sha256longmsg.rsp	425946	b1f63358201511b72aa8e21234df37cf3287e95337dc2adb3d219968bedfa6a2
anchor_sift	deps/mmgr/test/vectors/nist_cavp_sha256monte.rsp	8442	bf577cba16823c78e580403b247dabb03b393ba47c0eb32db42dec5a19b175af
anchor_sift	deps/mmgr/test/vectors/nist_cavp_sha256shortmsg.rsp	10032	aaf8115ef18263c52a7d2478d72b37dea30b25a1f7d0497136fbf7950715c587
anchor_sift	deps/mmgr/test/vectors/wycheproof_hmac_sha256.json	30882	3286208d54542e4992902da358bb24f338125e3338555aea929025d9cbbe7b0d
anchor_sift	deps/mmgr/tools/dev_env/against_libc.py	8221	462e2787ba400998452810a66a6dd36cd46dcdb2a69c3546484883bec16d1e7c
anchor_sift	deps/mmgr/tools/dev_env/codemask.py	1670	b3f3475a22ab00a561a68693ba9a1e9faff01f9d362bcd5c24abde5884f5c5b0
anchor_sift	deps/mmgr/tools/dev_env/dedup.py	20564	c990212b2738a641fb879528f1fae78da54fb52d562fc3fad50f1580a7017056
anchor_sift	deps/mmgr/tools/dev_env/gen_ancorae_formae.py	9541	57b31b643a0f8219769a4428602c7422ce8a8f58b028956a820b7a9f95ea3bd7
anchor_sift	deps/mmgr/tools/dev_env/gen_ascii_persona_bitorum.py	11160	9547a227d4ca63f1196912523666431c93869913faf2f523152716d1eaa27e09
anchor_sift	deps/mmgr/tools/dev_env/gen_pow5.py	5776	3d5940a4d0c47c38084fd51899d4268a6ce504d7278793612f436dcc2654d5db
anchor_sift	deps/mmgr/tools/dev_env/gen_praet_scenarios.py	20145	22d6427129f0ce321be0d2da3317492a3038ad63a0e3ad9866e904edf97cdd03
anchor_sift	deps/mmgr/tools/dev_env/ladder_analysis.R	3254	8a57a90724d7cfb6ad6da10c74e4ea3493721c432d990c85ec5adab63c7ea00f
anchor_sift	deps/mmgr/tools/dev_env/language_variance.R	2920	b892b5961178ac996aa45d11ecb83e55d5c767a871ac2853bbefb6a95c6f877a
anchor_sift	deps/mmgr/tools/dev_env/math_hazards.py	6497	4e2e279de28e91c2e2b4d9e7b49837526655e74872465e51781202c760123308
anchor_sift	deps/mmgr/tools/dev_env/move_code.py	5753	fc2968294faf2e098404a1c8f894f355e1da326c505cf747ffe2078a2402dd71
anchor_sift	deps/mmgr/tools/dev_env/names.tsv	6506	428c8ce79b2881fe511d56d2a62859b1fefbe559bfd8c1361ec5404cb345e74d
anchor_sift	deps/mmgr/tools/dev_env/nsconv.py	18531	fdc557f878c80c52bb1e1487bdbc508eca5de3f616a0429632663e5381becd47
anchor_sift	deps/mmgr/tools/dev_env/nsconv_test.py	13009	09bf7ae1e527ce420acd1c3f9f3539fb9c052e0e0028975bff6d0b01049cd5ab
anchor_sift	deps/mmgr/tools/dev_env/ratio_normality.R	2376	a55d2113e90481f870645ae6393274a2b8cb8a1dbcd583182e858c7ddc65e4ac
anchor_sift	deps/mmgr/tools/dev_env/readclean.py	20196	c146c677a6f1c1a3d28ea76c0588796c5dcb111db530114c0162f42cfbaa7c45
anchor_sift	deps/mmgr/tools/dev_env/readclean_test.py	4662	03fc231160a346894443c10799f649dc8976110c1eeb5619ead2320c135cf279
anchor_sift	deps/mmgr/tools/dev_env/rename_modules.py	10326	aaa395af30b7cb6e5bcf306002d855c2ba1674c95bb2e78a4d089fefc8f33e4a
anchor_sift	deps/mmgr/tools/dev_env/sizes.py	6463	9934a181b8e2dd5ef5fda6055bdd58b4307260199d3474b9aded8ea98cf96560
anchor_sift	deps/mmgr/tools/dev_env/src2png.py	4507	9791613b7e7dd9d6ea291d8f1bb7ce169d338148776751c9d862ebacd4e0f5cf
anchor_sift	deps/mmgr/tools/dev_env/strip_comments.py	5195	b3fd04954f44621283bb2d53395bdc1368883052ceeaa51b6a77ed2b3af12689
anchor_sift	deps/mmgr/tools/dev_env/target_sizes.py	5372	e9d57218f2307f8a9d9bffd3f8621365a13156020c6cc8ec4443882d8e02bfce
anchor_sift	deps/mmgr/tools/dev_env/yank_includes.py	10035	a3240e7f2f35cf313fe9c1da683b77243acfc2f7fee6766068a1524607b5f6c1
anchor_sift	deps/mmgr/writing-bans.md	7342	38ce7156eb51231b9aac5a5830810829a7110691e76fb5620da91bb51935b95c
anchor_sift	docs/index.md	2750	1549dd344a5363c37c1f899600da5770d7cca5eb7b9ef119e1df7ef3c06e6bbe
anchor_sift	docs/javascript/mathjax.js	822	c8a5a5af443abc558311bb44512a128e8dea896bb714d7d35c5278d9d9faad69
anchor_sift	docs/research/index.md	2326	8e4e27a338ec36113d5e7afcf12652c5e65e07a2e182184da13e0d704c7d663c
anchor_sift	docs/setup.md	3675	829ec7484ed8e3e47dd844828c614d736999f05dcb6c68b12b6a7c6b27b66816
anchor_sift	docs/usage.md	4486	be13375d2dcd216583a3b178048b550627322989761afb8182ae41ae5fc6c7ef
anchor_sift	evidence/proofs/posits/proof_conservation.py	5017	86c1abac6b74d6b9e6fd15201f6949ffb92ce54c274723d7b1d76f39b1560fbe
anchor_sift	evidence/proofs/posits/proof_corpus_audit.py	4875	0ef687eb449904f83e48895ca1e7e3a47252b3746809ac3b00436de0f68824ab
anchor_sift	evidence/proofs/posits/proof_null_property.py	5861	9696cda895b228e46bc37e10a996e06c3e939370839cc579337b607103f9e555
anchor_sift	evidence/proofs/posits/proof_symbol_width.py	4573	21d58ec0fbad1aaf0d60f8b6b4c860e2c4fbcccc7b4360ffc97af7e4490354b5
anchor_sift	evidence/sims/matlab/README.md	1597	2cc2ab1b5ed39c3ab10eca775934434b2dafe025a5bc6b8ce369e62bc7fc95f2
anchor_sift	evidence/sims/matlab/anchor_sift_departure.m	3896	3b88f8408b4b91e871fe5a3d8bf95e619d99637003f15ad237a8a7e3de3c1bd7
anchor_sift	evidence/sims/r/departure.R	5368	407fc88230118789d0db3d1653dea38f0dcb08abc8bfe1c196eb16d38900a24e
anchor_sift	examples/00_blob_viz_tools/README.md	6414	0aea88d460d97016fe2eff6a05af5330f269474a5b6ec5ec36e8c5f6162715ea
anchor_sift	examples/00_blob_viz_tools/boundary_count.py	14677	23ba977b17ecaed47e35ae8ff44d79d03ab121583421d8f9869b3b701c84cce0
anchor_sift	examples/00_blob_viz_tools/build_blob_view.py	9571	eb832055e9f019541d4577dc2536a74f337275b856f9b811e7abdde623032d1c
anchor_sift	examples/00_blob_viz_tools/build_chart_view.py	7864	e8571e26c9330682dbd3d866f5489c3291edd916bb6b95eede57f6d7eeb73ac9
anchor_sift	examples/00_blob_viz_tools/build_field_view.py	7301	33f33bc916f2ab39eb1ecb3adf7ab41224583ebb5dcb7643a4a31e12359edf3f
anchor_sift	examples/00_blob_viz_tools/build_orrery_view.py	22745	117491d43f599228044063c8418fbedaaec734d70b915f82ec7a67eafe741a68
anchor_sift	examples/00_blob_viz_tools/build_pack.ps1	1660	f754bffb0f3390f2ab155fe4db97a00525d502025f5b0628735778e65a832739
anchor_sift	examples/00_blob_viz_tools/build_plot_view.py	6937	a8aca4b52d8747e778cd7a1b62ab8fa728dbf3d5dad5c76c471168d5da9bf364
anchor_sift	examples/00_blob_viz_tools/build_room_view.py	9429	c8c86234503094e25e89fb924357b0bed7b072ab29f8ccb64aac6f9ea891aff7
anchor_sift	examples/00_blob_viz_tools/build_sha_sphere_view.py	12741	a871f04883db5dd07fe60faf30b0c4b6433a406ee953445d23f433e679d38423
anchor_sift	examples/00_blob_viz_tools/build_shadow_view.py	2766	e45c5c785cad94f1a3ff02d09321f2c7e138f6d6aedb8db16709ba169142e208
anchor_sift	examples/00_blob_viz_tools/build_sound_view.py	8082	8de2f82d55b8a8656b12b7ea004b6fbc1c2cfa455e4ac67b6424634b77f161d8
anchor_sift	examples/00_blob_viz_tools/build_sources_view.py	2725	1de4b83aa6f5dbab23be6cf316774fd7f60e43f7b8dd4d67a0588aa20d3f25b0
anchor_sift	examples/00_blob_viz_tools/build_sphere_view.py	11571	0edbaaedf0265bb80967cbeb3dd79bce904f59032e84d6862685a573c012ebd6
anchor_sift	examples/00_blob_viz_tools/build_step_view.py	5951	cf03ec85765342cd5bc9efdd9b280464b34f355b5cd1ead8b5e5533ffc45b7ea
anchor_sift	examples/00_blob_viz_tools/build_sweep_view.py	11071	e750a18ae009c6a7c06d5ae99881cd51722e24bf380d6bed43c62dc36463ef92
anchor_sift	examples/00_blob_viz_tools/build_voxel_view.py	4751	2bd403a6245bafe3122f989ede046084e4a3b7b0c0b29cd7f3fac5e2519492be
anchor_sift	examples/00_blob_viz_tools/chart_view_template.html	22160	b66dc71ec045ce19f0f6c13b465075b2c39d9fe9c1ee78712bc1635c4864dbee
anchor_sift	examples/00_blob_viz_tools/cut_project.py	9459	471362e9078d50243e6cf93696128c65821e3b5995f59f80c0250680f9616068
anchor_sift	examples/00_blob_viz_tools/dsp.py	5754	11ad55fda91c638c0cc559c6e9478ef760c4862625759c9b0b70ef8e378c0a83
anchor_sift	examples/00_blob_viz_tools/exact.py	8352	e869b732587c15fcf8cf0fcb08451d1b643dcb2672895f61be21f7b5cfc23d03
anchor_sift	examples/00_blob_viz_tools/gpu_pack.py	10984	68cd265083200eaaca18982ba40fe9ee9f9891b5eb78da2fe886e257649d3acb
anchor_sift	examples/00_blob_viz_tools/make_shadow_figure.py	2309	fa38cb8d82977b474d2f2ee3b82a579d0c35d1bed4d3829eb8eebec2eb0a25e6
anchor_sift	examples/00_blob_viz_tools/orrery_view_template.html	25983	c6bb8f18f952be3dc01cb7149f8863aece7cddced624135856203d424930132a
anchor_sift	examples/00_blob_viz_tools/pack_shapes.cu	14058	eed88de663e7443c157274bff2cae428791c9b0cc5398baae118b2bef26b9c60
anchor_sift	examples/00_blob_viz_tools/room_view_template.html	45560	0b761c9f43492deac0b3772edfa80798e28774b2161c61ec46e9f456f796752d
anchor_sift	examples/00_blob_viz_tools/settings.py	4395	783620a51b466be381fdc4a0f737dfb3f5d5d7e585acd775456e44ef77a9b721
anchor_sift	examples/00_blob_viz_tools/shadow_view.html	415363	c6f64c0dbc46504e8c5751357d90c967dd719068023d730a783a0c3c7e8adccf
anchor_sift	examples/00_blob_viz_tools/shadow_view_template.html	19839	b2300f2cf91677504bbd553165312031717ed1be10b4d523b814998cc0e09a51
anchor_sift	examples/00_blob_viz_tools/sources_view.html	1065953	74740139961d5a3183479cf4daccdd0b606c1d280fb31a45afe7d4dd463ceb42
anchor_sift	examples/00_blob_viz_tools/sources_view_template.html	12292	317aeedb05fa475d779fe41d0ac74ac13cf597ea495e2470f2f3814f8bf2c253
anchor_sift	examples/00_blob_viz_tools/sphere_field.py	20493	d59b99c87f648ddd96b327103eca521afd464ee704960f1b843806dd4fb703b0
anchor_sift	examples/00_blob_viz_tools/sphere_view_template.html	28239	e55e6f3ef28da1e5ab7827515a1024a140c0922d20d60aa29c0e89ebf01a7660
anchor_sift	examples/00_blob_viz_tools/step_view.html	38616	2030ff88fa354073848e332c804e7f2ade22e1a3c42b8cff64a12c8affd61091
anchor_sift	examples/00_blob_viz_tools/step_view_template.html	15434	28e70b33a5dfeb2a4732a8f03fcbdf8e63cf3c6283cdb29bcd182dca8c1ab047
anchor_sift	examples/00_blob_viz_tools/torus_count.py	5763	3fee024d3c564d0c90ab49b87be9e5f1f1fa55cb7703594c3c73a90cc5095f53
anchor_sift	examples/00_blob_viz_tools/voxel_view.html	486321	7258ac424ba3232303792fd34b1796b10278ed0ccb72e4e5ee9d6477a76af03d
anchor_sift	examples/00_blob_viz_tools/voxel_view_template.html	87969	f3fd848c05a8727f4f0b1d6215861eb43055da3db345a8991452d44f2ef6b058
anchor_sift	examples/0_experimental/README.md	1351	3c3a6cb1e6e872c27a5548305404c2b02f2eb841f29400f3521aa7614e263ac4
anchor_sift	examples/README.md	3922	fe28c9bfdc2f7ad007800aa3d7bbe4b90b001b4a44f4d6f3ea2ee00ca4929aea
anchor_sift	examples/any_corpus/1_represent/one_symbol_one_byte.py	4054	cfec8de1acaa0717db491145c636e30e3d77a62a49f1754fcf63dc18f03a27f8
anchor_sift	examples/any_corpus/2_partition/carrying_dimensions_through_one.py	4191	2e5d6b5ef65b53c446a311e63d3d1118a7ea9c34765146c8b51bd08169ed7316
anchor_sift	examples/any_corpus/2_partition/read_dimension.py	4212	dd713a5b3154812975de079401e45ba7672de03d241bb7eecfd86097c1b0a5f5
anchor_sift	examples/any_corpus/3_reference/cipher_cannot_erase.py	3992	f4f425fb777dc8831677897798f3c58721ad09ffc93de458b28470f0e1215248
anchor_sift	examples/any_corpus/3_reference/heterogeneity_control.py	3924	1edbd540f7918dbfbd59fda39bf5f7c486cecd37461180692f809a184a295454
anchor_sift	examples/any_corpus/3_reference/span_of_structure.py	2819	ba1bdbfb7c88c29356cb77efca2cbdf466f7c1a48f9423cc0746a65af49600dd
anchor_sift	examples/any_corpus/3_reference/unselected_controls.py	3466	dac544ff3970e9e39df644db496c48e03d60d44b95a2fea0509532a2563b15c3
anchor_sift	examples/any_corpus/4_measure/collision_entropy.py	2478	d6bd5431d737fe1cde1b64c93ed68c54b48496e5c9130e4d5da3820753efd06d
anchor_sift	examples/any_corpus/4_measure/head_and_tail.py	2989	469c658b5513cc81c093753f720e8bcd7f9fd1f94ecaf45019a7f8668af94d3a
anchor_sift	examples/any_corpus/4_measure/ladder_sweep.py	9553	cf2dfb82cee76cc2b4d81ff9af4a88520e9398c45c24d439139cd19c659879ff
anchor_sift	examples/any_corpus/4_measure/noise_detection.py	8011	319420ca7157c6517f60cc47cc0a7804c6b4a4347c5d66760924755a9e6f1257
anchor_sift	examples/any_corpus/4_measure/order_of_context.py	5412	d8ec83507113821baf64219f402e4e92fe8160348109adac754f2a9a79cf2a5c
anchor_sift	examples/any_corpus/4_measure/point_cloud.py	7391	cdeb8b50e64ba8822ce991b66d7341197e9c84bab6c095ff8fc69db379fa6f52
anchor_sift	examples/any_corpus/4_measure/point_volume.py	9221	43387f25dddffa0db8dc5f2af891bcb2a7f0529db0de253cb51c53a136b99de9
anchor_sift	examples/any_corpus/4_measure/what_a_summary_returns.py	5689	5955409a13844a8b38d09276f37ea7035f62242c26923644643eed22502e025b
anchor_sift	examples/any_corpus/4_measure/which_corpora_read_their_numbering.py	5473	b589ae677fe58b98dd94b4e36c5774999c3d6cef10731f4d0cdf12bf57b3921d
anchor_sift	examples/any_corpus/4_measure/which_is_constant.py	3510	54fef0a24c6db1e91e4e05daf6b990667d16f4c0da91157ab8b49a53dbb2d7ed
anchor_sift	examples/any_corpus/5_sift/selection_rules.py	5137	f6dfd81e481fc68d558a64694d8143857fb8e4ac6d7ba93386f05b26fcd42216
anchor_sift	examples/art/1_represent/picture_true_size.py	2925	b612ba2182bb57535153404b6b256ce010625f32ea636aa8b6963eb7eab666e7
anchor_sift	examples/art/2_partition/morton_squash.py	4815	f8a569098d06ff61663f403831aafac79d0beadb392b585b4cfc20dad9610197
anchor_sift	examples/art/4_measure/a_picture_returns_its_width.py	3616	684cbdcf57f90f8335b0884cabae3f23b66fcbb0b5970655f967c1a7be3085e7
anchor_sift	examples/art/4_measure/picture_width_agreement.py	5602	563510ad2bf94d83db6f800d1e071c2612896cc14ffbd59bba8b8ce3509cd4a6
anchor_sift	examples/art/4_measure/regeneration_limit.py	6775	be093c5ab3487ee2970c11f9d9bb07d70bcaa1cf9fb713d22339158e96e77644
anchor_sift	examples/art/4_measure/scale_ladder.py	6482	50a94932701e4115757ae3c56fef09fb49dac3745319b62d4aa494bad7b37f5c
anchor_sift	examples/crystallography/1_represent/a_cell_as_exact_points.py	5271	9bf78e4d670e2d3282651f9fa18b8d6709bf283ba92d5d8d14fc52579589a624
